date,symbol,fiscalYear,period,reportedCurrency,grossProfitMargin_1p,ebitMargin_1p,ebitdaMargin_1p,operatingProfitMargin_1p,pretaxProfitMargin_1p,continuousOperationsProfitMargin_1p,netProfitMargin_1p,bottomLineProfitMargin_1p,receivablesTurnover_1p,payablesTurnover_1p,inventoryTurnover_1p,fixedAssetTurnover_1p,assetTurnover_1p,currentRatio_1p,quickRatio_1p,solvencyRatio_1p,cashRatio_1p,priceToEarningsRatio_1p,priceToEarningsGrowthRatio_1p,forwardPriceToEarningsGrowthRatio_1p,priceToBookRatio_1p,priceToSalesRatio_1p,priceToFreeCashFlowRatio_1p,priceToOperatingCashFlowRatio_1p,debtToAssetsRatio_1p,debtToEquityRatio_1p,debtToCapitalRatio_1p,longTermDebtToCapitalRatio_1p,financialLeverageRatio_1p,workingCapitalTurnoverRatio_1p,operatingCashFlowRatio_1p,operatingCashFlowSalesRatio_1p,freeCashFlowOperatingCashFlowRatio_1p,debtServiceCoverageRatio_1p,interestCoverageRatio_1p,shortTermOperatingCashFlowCoverageRatio_1p,operatingCashFlowCoverageRatio_1p,capitalExpenditureCoverageRatio_1p,dividendPaidAndCapexCoverageRatio_1p,dividendPayoutRatio_1p,dividendYield_1p,dividendYieldPercentage_1p,revenuePerShare_1p,netIncomePerShare_1p,interestDebtPerShare_1p,cashPerShare_1p,bookValuePerShare_1p,tangibleBookValuePerShare_1p,shareholdersEquityPerShare_1p,operatingCashFlowPerShare_1p,capexPerShare_1p,freeCashFlowPerShare_1p,netIncomePerEBT_1p,ebtPerEbit_1p,priceToFairValue_1p,debtToMarketCap_1p,effectiveTaxRate_1p,enterpriseValueMultiple_1p,dividendPerShare_1p,ret_1d,ret_2d,ret_5d,ret_10d,ret_20d,ret_30d,vol_5d,vol_10d,momentum_10d,sma_ratio_10_50,zscore_20d,rsi_14,volume,AD_momentum_5d,AD_momentum_10d,AD_momentum_20d,y
2020-09-25,AAPL,2020,FY,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03751617076326008,0.04817027632561599,0.05091725945338821,0.0024999999999999467,-0.10183185345172385,-0.0237370663420573,0.031533666824428534,0.025908546294213273,0.28000000000000114,,-0.5702366027168427,34.57602339181287,149981441,1.0804800106990875,-0.0002131414114541208,-0.42952071528000213,-0.013231244542951215
2021-09-24,AAPL,2021,FY,USD,0.09274942904673722,0.1996962991581075,0.14049923699664002,0.23336190064243456,0.22148575885357125,0.23755735016606683,0.23755735016606683,0.23755735016606683,-0.03120070257251939,-0.029865205267630035,-0.22477617558626217,0.2198290763136621,0.2296544065967172,-0.21197593550729532,-0.2286345076577373,0.3898250690856162,-0.2280553588042371,-0.2363182543635789,-0.8853676513550682,-0.8853676513550682,0.30433006036935284,-0.05490004249999447,-0.005966414095087247,-0.02339904788636693,0.030242785330866884,0.15628867267994617,0.04939709215567101,0.05320615457748734,0.12234580930222116,1.6671442675558885,0.08314869068851705,-0.032255748415410235,-0.0175372683966305,0.3876662473889574,0.7852468771202661,0.1372984422038852,0.1550587884364194,-0.1496833785192857,0.0795537984621082,-0.37700889584244124,-0.18422679641453832,-0.1842267964145411,0.3845249043037531,0.7134289718090798,0.15532696429884707,-0.28438652846032764,0.0032080590434593326,0.0032080590434593326,0.0032080590434593326,0.33986601731566135,0.5757260101330979,0.316368427354472,0.01315741194361486,-0.009629081117778937,0.30433006036935284,-0.11925195922918108,-0.07803514226186747,-0.1727976676639268,0.06745100704288931,0.0006129537560441989,0.00733630442235178,0.005887991236477985,-0.01376115996509375,-0.00420225023722387,-0.013231244542951215,0.016600571181552948,0.015481061727136194,-2.0500000000000114,0.9913076678161107,-0.750889000454477,35.58748943364331,53477900,0.13904009718773125,0.005009059051736209,-0.10837684951866788,-0.10718737017033653
2022-09-23,AAPL,2022,FY,USD,0.03662743876214103,-0.009392982822025497,-0.016514046942762373,0.01700223118514943,0.011762297333554939,-0.02210637580755692,-0.02210637580755692,-0.02210637580755692,-0.08881592195543686,-0.10349312109496034,0.39636136154277435,0.016237659167863017,0.07258111257512989,-0.18165420341667082,-0.17109574509695613,-0.002451328232516814,-0.44850345058879126,-0.05689209573852694,6.943048519954447,6.943048519954447,0.23776789223697503,-0.07774079349720875,-0.17080371474097178,-0.15327633182221478,-0.03442927411990859,0.20820369311243403,0.05760296113279262,0.04377801317379859,0.2512845105273762,-6.57273543463143,-0.043217888821398986,0.08920919677084793,0.02113779720236142,-0.22214303715697836,-0.010705724953664397,-0.13163330512120475,0.2099219464578299,0.21543675910980586,0.17423771261025567,-0.026806192452951683,0.03190080705466469,0.031900807054666025,0.11019824520302346,0.08565578557367504,0.002130971152233485,-0.20577220039199162,-0.17279276744584993,-0.17279276744584993,-0.17279276744584993,0.20923813891399012,-0.005099911739016028,0.2347987694637148,-0.03347493104889476,-0.005152332699887574,0.23776789223697503,-0.031607221649049055,0.21817350256139356,-0.05935801735004964,0.056553487647927,-0.015123739688359339,-0.021402550091074612,-0.0017916390179162356,-0.044099891974327954,-0.11527377521613824,-0.10718737017033653,0.01900085503540087,0.028227510792435337,-6.939999999999998,0.9682792792005325,-1.4343302734567782,43.68955512572535,96029909,0.03294395078890067,0.037115369363885264,-0.02925655443343267,-0.016034482758620627
2023-09-29,AAPL,2023,FY,USD,0.0189680448713041,-0.015429234186837282,-0.008395387267143062,-0.015429234186837282,-0.01754867566573215,-0.00013459064548282385,-0.00013459064548282385,-0.00013459064548282385,-0.028849333612110284,-0.019079485754720737,-0.25164681859378657,-0.060931181679385715,-0.02753043834708424,0.12356274318407867,0.11473406367630634,0.01765637636517603,0.34287944944885496,0.1370187560495535,58.19716698162479,58.19716698162479,-0.09899283322083363,0.13686572396125096,0.23662097375748892,0.22106606054743838,-0.1610643728784672,-0.3162903749639895,-0.11346607272540077,-0.08484771695580984,-0.18502730968538894,-0.5588492775287222,-0.0410087362471645,-0.06895641383107343,-0.012578561693634138,0.19421258509288974,-0.2868136610445037,0.2085733122644402,0.07923840501089141,-0.115756949044732,-0.11018009069863188,0.04170695618552145,-0.08382605771181773,-0.08382605771182094,0.0011185275783693882,0.0009837863895376664,-0.1251280643268844,0.3125067077362109,0.26318344802395743,0.26318344802395743,0.26318344802395743,-0.06791501590327953,0.054104958008736714,-0.0796393043794501,0.017725137713107575,-0.0021526553016678607,-0.09899283322083363,-0.16273512087155884,-0.09165916679695685,0.13055410587376093,0.042731773310903165,0.0030464584920031346,0.004576659038901587,-0.020481720922249425,-0.02171304496885884,-0.0886783414062916,-0.016034482758620627,0.012647613483594965,0.01268218741086781,-3.799999999999983,0.9605831896015612,-1.1714202277367087,35.512572533849124,51861083,-0.017884984828004935,-0.05174765634566747,-0.05733674619612361,0.013661445354218538
2024-09-27,AAPL,2024,FY,USD,0.047023954698367065,0.056630805745961244,0.04905521386974443,0.056630805745961244,0.06419802317093115,-0.05275294934966401,-0.05275294934966401,-0.05275294934966401,-0.06075942985414329,-0.10811611084852368,-0.14643209235045163,0.21443694175983086,-0.014433099407305638,-0.12216363295616961,-0.12540238915103097,-0.08607522758995845,-0.17682595392237155,0.341712458716962,-1.2687788209982735,-1.2687788209982735,0.41493332168024843,0.27093316934045286,0.18672270744035235,0.21208179624266377,0.03535046872027836,0.16953853225000226,0.05485639604587056,-0.007151306892656972,0.12960641597582256,-0.17565320011889718,-0.11875790543790832,0.04855396168824799,0.021369009494230484,-0.0906700978346433,-1.0,-0.19011314102321908,-0.0018644803410263755,0.2409709204547419,0.12623196335035614,0.04916163453786759,-0.218042861775951,-0.2180428617759509,0.0468460364937473,-0.008378179446303702,0.06212124708034206,0.08637572959687878,-0.059693251557224825,-0.059693251557224825,-0.059693251557224825,0.09767455884315912,-0.11547116797795165,0.12113077691265373,-0.109895874615631,0.007161647553543649,0.41493332168024843,-0.25972741475500327,0.6367212447490072,0.20609494513323745,0.040371570095532716,0.0011867088607593335,0.006272916022441066,-0.0017966695880806682,0.02377528089887626,-0.008703598938160972,0.013661445354218538,0.0054803498411059755,0.016839130481145523,5.289999999999992,1.0094153849479954,1.0240445441344541,61.96428571428574,34026000,-0.007308222841321377,-0.04199105813065207,-0.0238153146891229,
