date,symbol,fiscalYear,period,reportedCurrency,grossProfitMargin_1p,ebitMargin_1p,ebitdaMargin_1p,operatingProfitMargin_1p,pretaxProfitMargin_1p,continuousOperationsProfitMargin_1p,netProfitMargin_1p,bottomLineProfitMargin_1p,receivablesTurnover_1p,payablesTurnover_1p,inventoryTurnover_1p,fixedAssetTurnover_1p,assetTurnover_1p,currentRatio_1p,quickRatio_1p,solvencyRatio_1p,cashRatio_1p,priceToEarningsRatio_1p,priceToEarningsGrowthRatio_1p,forwardPriceToEarningsGrowthRatio_1p,priceToBookRatio_1p,priceToSalesRatio_1p,priceToFreeCashFlowRatio_1p,priceToOperatingCashFlowRatio_1p,debtToAssetsRatio_1p,debtToEquityRatio_1p,debtToCapitalRatio_1p,longTermDebtToCapitalRatio_1p,financialLeverageRatio_1p,workingCapitalTurnoverRatio_1p,operatingCashFlowRatio_1p,operatingCashFlowSalesRatio_1p,freeCashFlowOperatingCashFlowRatio_1p,debtServiceCoverageRatio_1p,interestCoverageRatio_1p,shortTermOperatingCashFlowCoverageRatio_1p,operatingCashFlowCoverageRatio_1p,capitalExpenditureCoverageRatio_1p,dividendPaidAndCapexCoverageRatio_1p,dividendPayoutRatio_1p,dividendYield_1p,dividendYieldPercentage_1p,revenuePerShare_1p,netIncomePerShare_1p,interestDebtPerShare_1p,cashPerShare_1p,bookValuePerShare_1p,tangibleBookValuePerShare_1p,shareholdersEquityPerShare_1p,operatingCashFlowPerShare_1p,capexPerShare_1p,freeCashFlowPerShare_1p,netIncomePerEBT_1p,ebtPerEbit_1p,priceToFairValue_1p,debtToMarketCap_1p,effectiveTaxRate_1p,enterpriseValueMultiple_1p,dividendPerShare_1p,ret_1d,ret_5d,ret_10d,vol_5d,vol_10d,momentum_10d,sma_ratio_10_50,zscore_20d,rsi_14,volume,AD_momentum_5d,AD_momentum_10d,AD_momentum_20d
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020718437919213017,0.03857097692064504,0.13559761472647147,0.0222283798296843,0.021327617460253367,15.690000000000012,,1.7356281574997265,88.56102003642987,200119000.0,-0.06468762088719804,0.6896540642883415,1.2490941510052131
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08006088280060886,-0.03303735701143917,0.02198173824822458,0.027376700747942323,0.023908383577713858,2.5999999999999943,,0.11784727822024287,79.02940134608572,257599640.0,-0.22061318696476917,0.14754273191565814,0.3668135476834007
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006618133686300265,-0.03084688726864837,-0.027418187665835925,0.04850929615618067,0.03754162803790067,-3.410000000000011,,0.0829300029617036,57.72315653298835,332607200.0,0.07134821040303407,0.027662890056630918,0.9510076925216067
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0672949735449736,-0.12569745815251088,-0.1036071825838234,0.04856795784146469,0.03343726385077358,-13.040000000000006,,-1.1653283195989006,58.26177465521727,231366600.0,-0.1822929565729099,-0.11931985643128118,0.3363745147359667
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039886544938840585,-0.12565210910716962,-0.06016182007530246,0.04924267006237142,0.03867365912956379,-7.510000000000005,,-0.5135906159025093,46.99693117053923,176940500.0,-0.24767017008500314,-0.21918609018735924,0.7786010245251438
2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03264575519945445,-0.13630136986301378,-0.1029876699336073,0.04926056659433211,0.0418105828216943,-13.030000000000001,,-1.2125972465184096,51.61096657994797,182274400.0,-0.3412667945306287,-0.3838786783918401,0.18432720199592167
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013128910036126484,-0.07346128391793516,-0.10407167426605879,0.04925960882954493,0.0420388154404884,-13.010000000000005,,-1.4562525462520663,45.32500487995315,180860325.0,-0.21879319198244918,-0.39113771557777566,0.1089414807938145
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030000000000000027,-0.04629629629629628,-0.07571508693213691,0.039705901058595866,0.04204662231525831,-9.450000000000003,,-0.8792537109540615,36.73600686253484,140150100.0,-0.27284015635169456,-0.2209586028304379,0.01111517299248832
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015603328710125375,0.024109200496366112,-0.10461872287662732,0.04439793808305687,0.04390429386916996,-13.499999999999986,,-0.8580851391359249,39.175257731958766,184642039.0,-0.1449788557658932,-0.300843188080681,0.009777092103500085
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029513588367664934,-0.044237981588816866,-0.16433149500670752,0.029998634208136046,0.04169686178488913,-22.05000000000001,,-1.3965175044856877,40.25183630640085,155026675.0,-0.32134178839186545,-0.48942518309043614,-0.24794108838590856
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015963613662712817,-0.027755749405233843,-0.1602739726027398,0.025637735557039975,0.038061059654653485,-21.060000000000002,,-1.596860471457162,35.426372290864904,178011000.0,-0.2135826223098427,-0.48196075995734544,-0.12469289260108496
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03172013775602678,-0.04607142857142854,-0.11614824619457309,0.022662727894359545,0.03804088036816623,-14.039999999999992,,-1.9836225146137627,35.22658610271904,287104900.0,-0.44342564128174433,-0.5652003218012962,-0.5010487894438104
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030325720703856085,-0.04576976421636614,-0.08994708994708989,0.025582920852586854,0.03161654645798864,-10.879999999999995,,-1.318354031743583,33.03116147308782,195713815.0,-0.2687017080181777,-0.46822924834222535,-0.4535189325037843
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015715843023255793,-0.03228319196814955,-0.00895231341960634,0.025707573991031997,0.03420311549552441,-1.009999999999991,,-0.9677072482198186,31.755196304849903,183055400.0,-0.1169436467678967,-0.2449681464362895,-0.33505843880455555
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0419461586620159,-0.044680281815749456,-0.08694169792021811,0.02785927395203517,0.027942740713358883,-10.199999999999989,,-1.46651451625319,26.961894953656028,150718700.0,-0.11741747845920558,-0.4010281243345266,-0.5323144278938308
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01026885735623595,-0.01921334058365054,-0.04643580932240721,0.030850982956396808,0.026742202360013293,-5.269999999999996,,-1.17637029312376,25.94133967499009,167743349.0,-0.03593808676961041,-0.24184495826640107,-0.5328845137032054
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03751617076326008,0.05091725945338821,0.0024999999999999467,0.03153366682442854,0.02590854629421328,0.28000000000000114,,-0.5702366027168427,34.57602339181287,149981441.0,0.7963782112677515,-0.00018194904820401092,-0.3912484974909136
2020-09-26,AAPL,2020,FY,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02386889918061974,0.04433139534883712,-0.0034674063800277377,0.0312278478096696,0.02880899239446645,-0.4000000000000057,,-0.1701844595625267,40.359840071079525,137672403.0,0.3834889575728915,0.011743111648767401,-0.2118102327244641
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007567849686847539,0.020391735980681558,-0.012549766314696287,0.03031684308018277,0.028172570404190522,-1.4500000000000028,,-0.22394902918135676,52.70475227502528,100060526.0,0.15837934533611886,0.02291424035190448,-0.2848225408486905
