date,symbol,fiscalYear,period,reportedCurrency,grossProfitMargin,ebitMargin,ebitdaMargin,operatingProfitMargin,pretaxProfitMargin,continuousOperationsProfitMargin,netProfitMargin,bottomLineProfitMargin,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,solvencyRatio,cashRatio,priceToEarningsRatio,priceToEarningsGrowthRatio,forwardPriceToEarningsGrowthRatio,priceToBookRatio,priceToSalesRatio,priceToFreeCashFlowRatio,priceToOperatingCashFlowRatio,debtToAssetsRatio,debtToEquityRatio,debtToCapitalRatio,longTermDebtToCapitalRatio,financialLeverageRatio,workingCapitalTurnoverRatio,operatingCashFlowRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,debtServiceCoverageRatio,interestCoverageRatio,shortTermOperatingCashFlowCoverageRatio,operatingCashFlowCoverageRatio,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,dividendYieldPercentage,revenuePerShare,netIncomePerShare,interestDebtPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,operatingCashFlowPerShare,capexPerShare,freeCashFlowPerShare,netIncomePerEBT,ebtPerEbit,priceToFairValue,debtToMarketCap,effectiveTaxRate,enterpriseValueMultiple,dividendPerShare,sector
1991-07-31,KIM,1991,Q2,USD,1.0,1.8232558139534885,2.0093023255813955,1.8232558139534885,0.0,0.09767441860465116,0.09767441860465116,0.09767441860465116,3.028169014084507,0.0,0.0,0.06282875511396845,0.05548387096774193,0.37637362637362637,0.37637362637362637,0.014068265682656827,0.0,15.849217985714288,0.0,0.0,-2.7563857366459628,6.192252608372094,28.942050234782613,23.773826978571428,1.0247741935483872,-8.221532091097309,1.1384747706422018,1.1546094750320102,-8.022774327122153,0.0,0.15384615384615385,0.26046511627906976,0.8214285714285714,0.16758241758241757,0.0,0.15384615384615385,0.014102241249055654,5.6,5.6,0.0,0.0,0.0,0.7170250118667639,0.07003500115907926,13.24328521917637,0.22011000364282057,-1.5374350254445497,-1.5374350254445497,-1.6108050266588232,0.18676000309087806,0.03335000055194251,0.15341000253893555,0.0,0.0,-2.7563857366459628,2.982721896210894,0.0,12.273922015740741,0.0,Real Estate
1991-10-31,KIM,1991,Q3,USD,1.0,2.0609756097560976,2.0609756097560976,2.0609756097560976,0.0,-0.1524390243902439,-0.1524390243902439,-0.1524390243902439,0.0,0.0,0.0,0.04803749267721148,0.042454051255500905,0.0,0.0,-0.00572475383558507,0.0,-13.313343108000002,0.06075189162711865,0.06075189162711865,-2.641536330952381,8.117892139024391,-110.94452590000002,88.75562072000001,1.0214858917939424,-7.829365079365079,1.146426496223126,1.1634771326629907,-7.6646825396825395,-0.5597269624573379,0.04178272980501393,0.09146341463414634,-0.8,0.871866295264624,0.0,0.04178272980501393,0.003801317790167258,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5469400090518571,-0.08337500137985628,13.159910217796513,0.0,-1.6808400278179025,-1.6808400278179025,-1.6808400278179025,0.050025000827913765,0.09004500149024477,-0.04002000066233101,0.0,0.0,-2.641536330952381,2.963943742746962,0.0,15.61341512071006,0.0,Real Estate
1992-03-31,KIM,1992,Q1,USD,1.0,1.7213930348258706,1.7213930348258706,1.7213930348258706,0.0,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.0,0.0,0.0,0.05636567582725743,0.049617378425080225,0.0,0.0,0.013016596160104133,0.0,20.7133276875,0.0,0.0,3.388683466257669,16.488221044776118,37.66059579545455,33.81767785714286,0.7064922241421872,2.9263803680981595,0.7453125,0.7238068342276193,4.142126789366054,0.0,0.3277591973244147,0.48756218905472637,0.8979591836734694,1.2909698996655519,0.0,0.3277591973244147,0.03424178895877009,9.8,3.0625,0.55,0.006638238050131268,0.6638238050131269,0.31840912283641,0.06336499956943482,4.533765719193062,0.0,1.5492742394726815,1.5492742394726815,1.5492742394726815,0.15524424894511532,0.015841249892358706,0.13940299905275663,0.0,0.0,3.388683466257669,0.8635744227034403,0.0,17.8500937283237,0.03485074976318916,Real Estate
1992-06-30,KIM,1992,Q2,USD,1.0,1.7064676616915422,1.7064676616915422,1.7064676616915422,0.0,0.21393034825870647,0.21393034825870647,0.21393034825870647,0.0,0.0,0.0,0.05505341002465078,0.043600867678958787,0.0,0.0,0.013983739837398375,0.0,20.13279058604651,1.9339680653868876,1.9339680653868876,2.255921811596091,17.22805960597015,48.772394095774644,42.75111087407408,0.6195227765726681,1.860586319218241,0.6504213163288545,0.625427037579307,3.003257328990228,-0.6790540540540541,0.2764505119453925,0.40298507462686567,0.8765432098765432,1.31740614334471,0.0,0.2764505119453925,0.028361344537815126,8.1,1.1408450704225352,1.4186046511627908,0.01761559885476069,1.7615598854760688,0.32737290960181814,0.07003500056158297,4.651627014043744,0.0,2.5000866479541832,2.5000866479541832,2.5000866479541832,0.1319263964067028,0.016287209432926275,0.11563918697377655,0.0,0.0,2.255921811596091,0.8247565627737136,0.0,18.422273996501456,0.09935197754085028,Real Estate
1992-09-30,KIM,1992,Q3,USD,1.0,1.6570048309178744,1.6570048309178744,1.6570048309178744,0.0,0.2560386473429952,0.2560386473429952,0.2560386473429952,0.0,0.0,0.0,0.05466068127805651,0.04813953488372093,0.0,0.0,0.020915548539857932,0.0,21.63204098207547,0.0,0.0,2.9702025182642484,22.15455404927536,-51.52800773258427,54.59515105,0.5893023255813954,1.6411917098445596,0.6213830308974988,0.6213830308974988,2.784974093264249,-1.4129692832764504,0.0,0.4057971014492754,-1.0595238095238095,0.0,0.0,0.0,0.03314917127071823,0.48554913294797686,0.34285714285714286,1.3584905660377358,0.01569998142065507,1.569998142065507,0.27353292630136294,0.07003500045397217,3.348465870761612,0.0,2.3336190717304683,2.3336190717304683,2.0402649188855286,0.11099886864403134,0.22860481280258838,-0.11760594415855702,0.0,0.0,2.9702025182642484,0.5525521238880549,0.0,20.7579961755102,0.09514188740916972,Real Estate
1992-12-31,KIM,1992,Q4,USD,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.25,0.25,0.25,1.815126050420168,0.0,0.0,0.05468354430379747,0.04765056254136334,0.855,0.855,0.01821247892074199,0.0,23.606560743518514,11.803280371759246,11.803280371759246,3.2939387083979326,23.606560743518518,-254.95085603,1699.672373533333,0.6132803882638429,1.7958656330749354,0.6423290203327172,0.625,2.9282945736434107,-14.89655172413793,0.015,0.013888888888888888,-6.666666666666667,2.07,0.0,0.015,0.001079136690647482,0.13043478260869565,0.031578947368421054,1.3333333333333333,0.014120368356701612,1.4120368356701611,0.2918680139330223,0.07296700348325558,3.7564494385824165,0.07026452187276462,2.1187455826249026,2.1187455826249026,2.0917207665199933,0.004053722415736421,0.031078538520645894,-0.02702481610490947,0.0,0.0,3.2939387083979326,0.5452031115504233,0.0,21.88615866833333,0.0972893379776741,Real Estate
1993-03-31,KIM,1993,Q1,USD,1.0,1.6260504201680672,1.6260504201680672,1.6260504201680672,0.0,0.29411764705882354,0.3025210084033613,0.3025210084033613,0.0,0.0,0.0,0.056291390728476824,0.050158061116965226,0.0,0.0,0.02252816020025031,0.0,19.593651488888888,0.5529591764057973,0.5529591764057973,3.642977165138799,23.709964826890754,144.69158022564102,51.29974208,0.6261327713382507,1.9180116204002582,0.6573008849557522,0.6117794486215539,3.0632666236281474,-0.851520572450805,0.20754716981132076,0.46218487394957986,0.35454545454545455,0.8660377358490566,0.0,0.20754716981132076,0.03702457085156513,1.5492957746478873,0.738255033557047,1.0833333333333333,0.013822504370199537,1.3822504370199538,0.3196968049232663,0.09671499980871923,3.9908370059959,0.0,2.0807157597736956,2.0807157597736956,2.0807157597736956,0.14775902748554326,0.09537173592248702,0.05238729156305624,0.0,0.0,3.642977165138799,0.5264956472290105,0.0,22.258324622222222,0.10477458312611249,Real Estate
1993-06-30,KIM,1993,Q2,USD,1.0,1.5563636363636364,1.5563636363636364,1.5563636363636364,0.0,0.3709090909090909,0.3709090909090909,0.3709090909090909,0.0,0.0,0.0,0.057651991614255764,0.051798832171783764,0.0,0.0,0.0425,0.0,16.2989933625,0.676443200924356,0.676443200924356,2.4981176904207363,24.18177924327273,-16.62497322975,36.14124615163043,0.45206253531738555,0.9015777610818934,0.4741209008297116,0.4741209008297116,1.9943651389932382,-1.0377358490566038,0.0,0.6690909090909091,-2.1739130434782608,0.0,0.0,0.0,0.07666666666666666,0.3150684931506849,0.2713864306784661,0.9215686274509803,0.014135361107197032,1.4135361107197033,0.3146997548626233,0.11672499998540938,2.7464705878919853,0.0,3.328951225074077,3.328951225074077,3.046293627070194,0.21056274507171888,0.6683078430537164,-0.45774509798199753,0.0,0.0,2.4981176904207363,0.3609028367794987,0.0,21.14483479415888,0.10757009802576942,Real Estate
1993-09-30,KIM,1993,Q3,USD,1.0,1.5961538461538463,1.5961538461538463,1.5961538461538463,0.0,0.33076923076923076,0.3153846153846154,0.3153846153846154,0.0,0.0,0.0,0.051669316375198726,0.04627157857269977,0.0,0.0,0.04102051025512756,0.0,22.821922291463416,-0.9128768916585366,-0.9128768916585366,2.2192678658760747,28.79073273692308,220.16442681176474,69.31102325555555,0.35575725218010323,0.5926474948117403,0.37211466865227105,0.37211466865227105,1.6658760747109398,0.0,0.0,0.4153846153846154,0.3148148148148148,0.0,0.0,0.0,0.054027013506753374,1.4594594594594594,0.6428571428571429,1.146341463414634,0.012557459542347856,1.2557459542347855,0.285508537594743,0.09004500031834202,2.1951214101995817,0.0,3.9751573311268062,3.9751573311268062,3.7039242204118006,0.11859585407781632,0.08126012223850378,0.03733573183931255,0.0,0.0,2.2192678658760747,0.26704640026758897,0.0,22.854434967710844,0.10322231743809938,Real Estate
1993-12-31,KIM,1993,Q4,USD,1.0,1.6020408163265305,1.6020408163265305,1.6020408163265305,0.0,0.3231292517006803,0.30612244897959184,0.30612244897959184,4.027397260273973,0.0,0.0,0.05337690631808279,0.04503676470588235,0.073,0.073,0.028763183125599234,0.0,19.75617122722222,2.0205175118750005,2.0205175118750005,2.1154734211183817,24.191230074149658,-19.811202344846794,48.382460148299316,0.4456188725490196,0.8652587745389649,0.4638813586349864,0.3621703661544299,1.9417013682331945,-0.6343042071197411,0.147,0.5,-2.442176870748299,0.561,0.0,0.147,0.050532829150910966,0.29051383399209485,0.2413793103448276,1.1444444444444444,0.01448211335184602,1.448211335184602,0.32284426943405553,0.09882987839818026,3.194401291781182,0.0,3.732475074171275,3.732475074171275,3.691845013052023,0.16142213471702777,0.555643538549769,-0.3942214038327413,0.0,0.0,2.1154734211183817,0.40901424990796187,0.0,21.276479069639066,0.11310530527791741,Real Estate
