date,symbol,fiscalYear,period,reportedCurrency,grossProfitMargin,ebitMargin,ebitdaMargin,operatingProfitMargin,pretaxProfitMargin,continuousOperationsProfitMargin,netProfitMargin,bottomLineProfitMargin,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,solvencyRatio,cashRatio,priceToEarningsRatio,priceToEarningsGrowthRatio,forwardPriceToEarningsGrowthRatio,priceToBookRatio,priceToSalesRatio,priceToFreeCashFlowRatio,priceToOperatingCashFlowRatio,debtToAssetsRatio,debtToEquityRatio,debtToCapitalRatio,longTermDebtToCapitalRatio,financialLeverageRatio,workingCapitalTurnoverRatio,operatingCashFlowRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,debtServiceCoverageRatio,interestCoverageRatio,shortTermOperatingCashFlowCoverageRatio,operatingCashFlowCoverageRatio,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,dividendYieldPercentage,revenuePerShare,netIncomePerShare,interestDebtPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,operatingCashFlowPerShare,capexPerShare,freeCashFlowPerShare,netIncomePerEBT,ebtPerEbit,priceToFairValue,debtToMarketCap,effectiveTaxRate,enterpriseValueMultiple,dividendPerShare,sector
2013-03-31,SYF,2013,Q1,USD,1.0,-0.01021566401816118,0.0,0.28982217177449865,0.21679909194097616,0.13583049564888383,0.13583049564888383,0.13583049564888383,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.298212395543176,0.0,0.0,4.167663247490179,7.225211123723042,5.71743502994012,12.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000756715853197,2.1059268600252206,-1.1088082901554404,3.9689119170984455,0,0.0,0.9042189281641961,0.9042189281641961,0.0,0.0,0.0,3.1832979834295068,0.4323889428873223,0.2324542227778641,0.0,0.0,0.0,5.5186800454309495,1.9102196752626552,2.112563247421625,4.02278292268428,0.6265270506108203,0.7480417754569191,4.167663247490179,0.0,0.37347294938917974,0.0,0.0,Financial Services
2013-06-30,SYF,2013,Q2,USD,1.0,-0.009498480243161094,0.0,0.39285714285714285,0.3252279635258359,0.20364741641337386,0.20364741641337386,0.20364741641337386,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.906825093283583,0.1740879450050882,0.1740879450050882,0.0,7.255407674772036,16.128575168918918,16.128575168918918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44984802431610943,1.0,0.0,5.808988764044944,0,0.0,0.0,0.0,0.0,0.0,0.0,3.170049297157193,0.645572349269094,,,,,,1.4260404133108346,0.0,1.4260404133108346,0.6261682242990654,0.8278529980657641,0.0,,0.37383177570093457,0.0,0.0,Financial Services
2013-09-30,SYF,2013,Q3,USD,1.0,-0.008874689385871494,0.0,0.42740504082357117,0.36244231451899184,0.2275470358537451,0.2275470358537451,0.2275470358537451,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.4478287831513255,0.4034240590873634,0.4034240590873634,0.0,6.778925452609158,10.825528911564627,10.825528911564625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261980830670927,1.0,0.0,6.579234972677596,0,0.0,0.0,0.0,0.0,0.0,0.0,3.392868111737011,0.7720370818684502,,,,,,2.124607507669183,0.0,2.124607507669183,0.6278158667972575,0.8480066445182725,0.0,,0.3721841332027424,0.0,0.0,Financial Services
2013-12-31,SYF,2013,Q4,USD,1.0,-0.00906344410876133,0.0,0.2954011413225915,0.23229271567640147,0.14870762000671367,0.14870762000671367,0.09936220208123532,0,0,0,0,0.05041888804265042,0.08818219691709485,0.08818219691709485,0.008847058823529411,0.08050965143730038,10.77665519187359,-0.3457510207392777,-0.3457510207392777,3.2040659395973154,6.410282980866063,16.677932751091703,16.677932751091703,0.41162731657781165,4.080704697986577,0.8031769096132889,0.8031769096132889,9.913590604026846,0.0,0.0397514234134148,0.3843571668345082,1.0,-1.324468085106383,4.680851063829787,0,0.047078656305250606,0.0,0.0,0.0,0.0,0.0,3.587985127747446,0.5335607289668072,29.519277440739227,3.0592421028796624,7.178379107544404,5.674051002624444,7.178379107544404,1.3790677983453594,0.0,1.3790677983453594,0.6401734104046243,0.7863636363636364,3.2040659395973154,1.2736019716558757,0.3598265895953757,0.0,0.0,Financial Services
2014-03-31,SYF,2014,Q1,USD,1.0,-0.010846745976207137,0.0,0.37788663400979705,0.311406578026592,0.1952414275717285,0.1952414275717285,0.1952414275717285,0,0,0,0,0.048240357836104315,0.18298960621659727,0.18298960621659727,0.01107080427795425,0.17479261615134922,8.55565994623656,0.3238928408218127,0.3238928408218127,3.1605814299900694,6.681677046885934,10.776655191873589,10.77665519187359,0.3832222128449658,3.7576961271102283,0.7898142350240034,0.7898142350240034,9.805527970870573,-0.1116798874604353,0.05810026558247811,0.6200139958012596,1.0,-1.7473684210526317,5.684210526315789,0,0.07804792107117689,0.0,0.0,0.0,0.0,0.0,3.4422495787519978,0.672069721813721,27.574129410758655,6.721901644161966,7.277142041574377,5.575288068594471,7.277142041574377,2.1342429158672287,0.0,2.1342429158672287,0.6269662921348315,0.8240740740740741,3.1605814299900694,1.1889255854806546,0.37303370786516854,0.0,0.0,Financial Services
2014-06-30,SYF,2014,Q2,USD,1.0,-0.011299435028248588,0.0,0.3425141242937853,0.269774011299435,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0.04482785912148793,0.20896802626519564,0.20896802626519564,0.00887605227008559,0.20059747404537254,10.11452815625,-0.6776733864687495,-0.6776733864687495,2.987052895197873,6.743018770833333,15.563348947840261,15.563348947840261,0.3636406806489909,3.5934615986234943,0.7822992576448955,0.7822992576448955,9.881902080400438,-0.10963570903178352,0.0362921115679257,0.4332627118644068,1.0,-1.4174757281553398,4.70873786407767,0,0.05341052539938188,0.0,0.0,0.0,0.0,0.0,3.410935188180939,0.5684891980301565,27.917396443095335,8.509271576447151,7.699897125014386,5.9992472359919695,7.699897125014386,1.4778310296250043,0.0,1.4778310296250043,0.6178010471204188,0.7876288659793814,2.987052895197873,1.203012375308289,0.38219895287958117,0.0,0.0,Financial Services
2014-09-30,SYF,2014,Q3,USD,1.0,-0.014460999123575811,0.0,0.4921121822962314,0.3851884312007011,0.2401402278702892,0.2401402278702892,0.2401402278702892,0,0,0,0,0.031060719487130628,0.4205987091030492,0.4205987091030492,0.009145573605339378,0.41197418206098374,8.758257299270074,0.3840158969679955,0.3840158969679955,1.931204104214868,8.412839614373357,14.824787644787644,14.824787644787646,0.3754508704351495,2.774771149783724,0.7350832778147901,0.7350832778147901,7.390503973443316,-0.09594282110573892,0.036028266191853994,0.5674846625766872,1.0,-1.3565573770491803,4.602459016393443,0,0.046947505800464036,0.0,0.0,0.0,0.0,0.0,2.918158567774936,0.7007672634271099,35.58567774936061,19.33248081841432,12.712276214833759,10.92455242966752,12.712276214833759,1.656010230179028,0.0,1.656010230179028,0.6234357224118316,0.7827248441674087,1.931204104214868,1.4368088508758678,0.37656427758816835,0.0,0.0,Financial Services
2014-12-31,SYF,2014,Q4,USD,1.0,-0.014332514332514333,0.0,0.46478296478296477,0.3493038493038493,0.21744471744471744,0.21744471744471744,0.21744471744471744,0,0,0,0,0.03225593406157951,0.35507956260425216,0.35507956260425216,0.008677122138925937,0.3131668828933782,11.678695856873823,-1.3625145166352808,-1.3625145166352808,2.367393586562321,10.157882882882882,23.714674952198852,23.714674952198852,0.36271414796518153,2.6207291467837375,0.7238125362433444,0.7238125362433444,7.22532926130941,-0.1080913597733711,0.027694670232201013,0.4283374283374283,1.0,-1.1418439716312057,4.024822695035461,0,0.038091769847050254,0.0,0.0,0.0,0.0,0.0,2.928759894459103,0.6368433677140801,33.27176781002638,16.08419285200288,12.566562724874071,10.805948668745502,12.566562724874071,1.2544974814104102,0.0,1.2544974814104102,0.6225087924970691,0.7515418502202643,2.367393586562321,1.1070103263181021,0.37749120750293086,0.0,0.0,Financial Services
2015-03-31,SYF,2015,Q1,USD,1.0,-0.015975820379965457,0.0,0.5,0.3812607944732297,0.23834196891191708,0.23834196891191708,0.23834196891191708,0,0,0,0,0.03184774686816738,0.38070431893687706,0.38070431893687706,0.009548512604360865,0.29815282392026576,11.46097373188406,3.667511594202899,3.667511594202899,2.293025552736499,10.926524179620035,15.198696696696697,15.198696696696699,0.33085353611749013,2.180137731061979,0.6855482106222931,0.6855482106222931,6.58943457774556,-0.09719045720640383,0.04425249169435216,0.7189119170984456,1.0,-1.2036363636363636,4.210909090909091,0,0.06920199501246883,0.0,0.0,0.0,0.0,0.0,2.7776445190693213,0.662029263612377,29.185656032621733,17.17917965939074,13.235787958743105,11.42959942432238,13.235787958743105,1.9968817462221156,0.0,1.9968817462221156,0.6251415628539071,0.7625215889464594,2.293025552736499,0.9507690520326739,0.37485843714609285,0.0,0.0,Financial Services
2015-06-30,SYF,2015,Q2,USD,1.0,-0.01828761429758936,0.0,0.470074812967581,0.35785536159601,0.22485453034081462,0.22485453034081462,0.22485453034081462,0,0,0,0,0.03176237623762376,0.35296442687747037,0.35296442687747037,0.00911612541295269,0.26237648221343873,12.688093345656192,-8.374141608133094,-8.374141608133094,2.37148333045431,11.411901080631754,20.911678598629095,20.911678598629095,0.31276567656765675,2.0462946968388325,0.671732350439467,0.671732350439467,6.542580756607359,-0.09722587032509648,0.03243577075098814,0.5457190357439734,1.0,-1.1851851851851851,4.188888888888889,0,0.05541955090325849,0.0,0.0,0.0,0.0,0.0,2.885584072919165,0.6488366514751739,28.738306548332933,17.136003837850804,13.885823938594386,12.058047493403693,13.885823938594386,1.5747181578316143,0.0,1.5747181578316143,0.6283391405342624,0.7612732095490716,2.37148333045431,0.862875429298008,0.3716608594657375,0.0,0.0,Financial Services
