date,symbol,fiscalYear,period,reportedCurrency,marketCap,enterpriseValue,evToSales,evToOperatingCashFlow,evToFreeCashFlow,evToEBITDA,netDebtToEBITDA,currentRatio,incomeQuality,grahamNumber,grahamNetNet,taxBurden,interestBurden,workingCapital,investedCapital,returnOnAssets,operatingReturnOnAssets,returnOnTangibleAssets,returnOnEquity,returnOnInvestedCapital,returnOnCapitalEmployed,earningsYield,freeCashFlowYield,capexToOperatingCashFlow,capexToDepreciation,capexToRevenue,salesGeneralAndAdministrativeToRevenue,researchAndDevelopementToRevenue,stockBasedCompensationToRevenue,intangiblesToTotalAssets,averageReceivables,averagePayables,averageInventory,daysOfSalesOutstanding,daysOfPayablesOutstanding,daysOfInventoryOutstanding,operatingCycle,cashConversionCycle,freeCashFlowToEquity,freeCashFlowToFirm,tangibleAssetValue,netCurrentAssetValue,sector
2014-06-30,FFIV,2014,Q3,USD,8337049280.0,8095076280.0,18.385991528214678,58.560674508442204,60.99502158728723,58.89212751716913,-1.7603669537888489,1.5462893884362423,1.7393831867426672,21.154586084857137,0.40725418382077744,0.6244342824816141,1.0094623212430303,333903000.0,953510000.0,0.03653116431508376,0.058078372797658054,0.04910202356709306,0.056737492450278926,0.050329100185070585,0.08059951478809536,0.009532509324450102,0.015918941527475295,0.03991058639697904,0.4849257273446427,0.01253052000408826,0.06307959617066218,0.15223321257821637,0.07230089601053863,0.25601509548445517,233272000.0,38385000.0,21926500.0,49.68708904459611,41.22612066144824,26.212151720319145,75.89924076491525,34.67312010346701,374690000.0,103261049.90099943,843757000.0,170352000.0,Technology
2014-09-30,FFIV,2014,Q4,USD,8765030580.0,8483528580.0,18.233717013493358,49.94276972890236,52.11556845616557,53.17259854462948,-1.7643829091114218,1.5680970076030525,1.8066708501292263,23.056755324828742,0.3204681848354715,0.6276267656404368,1.0157511815081264,361867000.0,1050878000.0,0.043031190645094856,0.0676450858687264,0.060164583773268575,0.06866304927299151,0.059796431985018605,0.09527387176358183,0.010726830801313645,0.018571869032771818,0.041691931828216525,0.586938504889773,0.015221400231265555,0.058349417322563865,0.14056690151440251,0.05407444343665774,0.28477539531797064,242657000.0,40085500.0,23807000.0,46.8587431705734,48.070577899258105,26.874145841468177,73.73288901204157,25.662311112783463,444285000.0,69583023.02341726,747090000.0,183208000.0,Technology
2014-12-31,FFIV,2015,Q1,USD,9569607750.0,9300653750.0,20.09679003355712,49.8975495587328,53.12503926978197,63.98490440776846,-1.8502996071740612,1.4761667222522512,2.092538955498675,22.473236657521774,-0.2843081117927744,0.6602672912852368,1.0196047311340362,331233000.0,954826000.0,0.0398296566304064,0.05985243501228351,0.05303825558942212,0.06570107030876021,0.05669993941225733,0.08587422118380063,0.009308218510837081,0.018294480251815962,0.0607527025939537,0.8682717374635792,0.024468822994297666,0.0696942261443021,0.15138517652600622,0.06617429390677906,0.24903909097738175,249053000.0,42497500.0,26026500.0,49.7582288409721,46.7569440943691,31.28472047184554,81.04294931281764,34.28600521844854,445030000.0,120720266.6464061,798820000.0,146210000.0,Technology
2015-03-31,FFIV,2015,Q2,USD,8303265600.0,7935660600.0,16.807748076324334,55.768683589138135,62.537713367062274,54.328907966891904,-2.5166875474953274,1.5079329134932624,1.6598350616477504,22.100082483306444,-0.3014465669988926,0.6297999573908508,1.0245831922020248,354398000.0,980101000.0,0.03859443140641045,0.05960693209036134,0.05150986407678322,0.0648775991451465,0.05491904340653819,0.08720077345520635,0.010324732958078566,0.015282420930868453,0.10823916343396862,1.1657584014532243,0.032621472731778296,0.0655161677712049,0.15783565572294833,0.07794248776324122,0.250737075351633,259244000.0,37953000.0,28462500.0,50.0614432491851,37.7920238268197,31.973340113322678,82.03478336250778,44.24275953568808,494499000.0,58317073.339161485,764439000.0,152241000.0,Technology
2015-06-30,FFIV,2015,Q3,USD,8606108150.0,8043928150.0,16.633914443346168,46.62957532158115,53.16752911549698,52.54001051593393,-3.6719551145975533,1.6523980168569943,1.8514897179410124,23.325202086243404,1.0246542393265183,0.6614980475683351,1.0051380860629415,468061000.0,1108525000.0,0.04118370668388769,0.06250738798696592,0.05463370927773875,0.070207112942336,0.06000095889825569,0.09070466514424197,0.010826264134270727,0.017579839500390198,0.12296892300022608,1.6354174697401898,0.04386603416972369,0.06746886799866002,0.15372033102695282,0.0755129387533965,0.24618505262888032,261846000.0,41834500.0,29684500.0,48.58726265855504,51.46849718068154,31.54764823311036,80.1349108916654,28.66641371098386,713474000.0,-29209278.594249204,770145000.0,250259000.0,Technology
2015-09-30,FFIV,2015,Q4,USD,8216589463.2,7826129463.2,15.611637445766116,42.68572818815008,47.66333810324247,48.622485901203426,-2.425865293214958,1.5734390291382994,1.8894133165699682,23.89598551370212,0.07348318943086805,0.6492332601830542,1.0126355869619712,433017000.0,1143687000.0,0.04196575689035545,0.06452921660956565,0.05716367732156564,0.07369555443493266,0.06153879447082979,0.09478687899242663,0.011809887841494804,0.01998347376796563,0.10443267536802604,1.4333732594699806,0.038194617604991814,0.07924580242209771,0.15492688025756982,0.08305189895890892,0.2658667381686553,270251000.0,49900000.0,31871500.0,50.16758394657102,54.020411538188945,35.84457464149873,86.01215858806975,31.991747049880807,555211000.0,125636179.96975863,701967000.0,192578000.0,Technology
2015-12-31,FFIV,2016,Q1,USD,6743955840.0,6310658840.0,12.89241947675725,30.954176121174665,33.68757021069882,43.6084004090884,-2.9942022776272874,1.5053059932742159,2.2724040304962325,22.952215266568235,-0.5161025965436926,0.6792344265770267,1.0086674965062734,405550000.0,1061461000.0,0.0387361236502523,0.056585351520005635,0.05097164050551214,0.07106060222030719,0.058767880053911585,0.08652076183780884,0.013303171332747044,0.027777317118375437,0.08113954412348985,1.2019181864419095,0.03379463355438154,0.06997748658797187,0.1657759363904177,0.07810846479776745,0.2400455769897512,279296000.0,44185000.0,33644000.0,51.32776014022873,39.44819859248626,35.26242078358601,86.59018092381474,47.141982331328485,623876000.0,116883068.92583507,706563000.0,154580000.0,Technology
2016-03-31,FFIV,2016,Q2,USD,7150061650.0,6751736650.0,13.959184848566295,50.7199375741823,57.89667587058491,48.938039720218896,-2.8871452904722212,1.4916651570708428,1.765139561095273,20.956803837151547,-1.0201890479503768,0.6554064623781134,0.9288430025589074,393546000.0,1057056000.0,0.03363527701214019,0.0504288844266217,0.04472548816107462,0.0638572253542355,0.05224912928824116,0.07972019241106884,0.010547461503356408,0.016309929299700515,0.12395769167205035,1.1716131780744108,0.03411574253065579,0.07195504437878998,0.17841245293863467,0.08642131008917107,0.2479617686674338,272671500.0,37399500.0,34375000.0,49.53026503224259,40.76213060926669,38.50310105800803,88.03336609025061,47.27123548098392,514942000.0,90779407.96586306,625029000.0,132835000.0,Technology
2016-06-30,FFIV,2016,Q3,USD,7610317840.0,7180720840.0,14.462039627649933,42.12159389004904,46.51931096138896,47.00285942450187,-2.8120139816196685,1.5110681627700429,1.8572595844818007,23.42156551562551,-0.6233377212008796,0.6563858695652174,1.0108793869953374,408553000.0,1079653000.0,0.04072663606034831,0.061772410248129246,0.0540629207606469,0.0773243251212023,0.06267103048500297,0.09547894522244293,0.012061125688805659,0.020282989915175475,0.09453530115676106,1.1162983999445868,0.03245777629188636,0.06884287101075079,0.16724737272467283,0.07741248121936188,0.24668080289894811,264717000.0,37347500.0,34492000.0,47.71673762693295,39.96395670061534,36.072347438435905,83.78908506536885,43.82512836475351,583957000.0,74115139.26630434,631100000.0,141245000.0,Technology
2016-09-30,FFIV,2016,Q4,USD,8197822080.0,7683251080.0,14.625041791266376,37.65007634635174,41.53310744847047,43.31203080166636,-2.900740164493526,1.526584920366058,1.873318951668426,25.91439715256931,-0.3118234203004318,0.6687190379432907,0.9977827186809014,444563000.0,1174277000.0,0.04723319326911278,0.07132860508067138,0.06408480242749831,0.09190794946602523,0.07438403601557446,0.11123361500870332,0.013288285466180792,0.022565871544262643,0.09349242906845691,1.3165194590118685,0.03631681034892995,0.06698975347816404,0.15941022063428312,0.07293627664657208,0.26295796382380093,265712000.0,35784500.0,33928000.0,45.9423164410706,36.14556969475803,36.07564538723234,82.01796182830294,45.87239213354491,701062000.0,70080076.29173547,578796000.0,167740000.0,Technology
