date,symbol,fiscalYear,period,reportedCurrency,grossProfitMargin,ebitMargin,ebitdaMargin,operatingProfitMargin,pretaxProfitMargin,continuousOperationsProfitMargin,netProfitMargin,bottomLineProfitMargin,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,solvencyRatio,cashRatio,priceToEarningsRatio,priceToEarningsGrowthRatio,forwardPriceToEarningsGrowthRatio,priceToBookRatio,priceToSalesRatio,priceToFreeCashFlowRatio,priceToOperatingCashFlowRatio,debtToAssetsRatio,debtToEquityRatio,debtToCapitalRatio,longTermDebtToCapitalRatio,financialLeverageRatio,workingCapitalTurnoverRatio,operatingCashFlowRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,debtServiceCoverageRatio,interestCoverageRatio,shortTermOperatingCashFlowCoverageRatio,operatingCashFlowCoverageRatio,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,dividendYieldPercentage,revenuePerShare,netIncomePerShare,interestDebtPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,operatingCashFlowPerShare,capexPerShare,freeCashFlowPerShare,netIncomePerEBT,ebtPerEbit,priceToFairValue,debtToMarketCap,effectiveTaxRate,enterpriseValueMultiple,dividendPerShare,sector
1985-09-30,F,1985,Q3,USD,1.0,1.0,1.0,1.0,0.0,0.026921754084264834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647005991745486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013466789667896679,1.346678966789668,10.237982114324474,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.036495,Consumer Cyclical
1985-12-31,F,1985,Q4,USD,1.0,-2.5501255621923016,-2.5501255621923016,-2.5501255621923016,0.0,0.05109742774853511,0.0,0.0,4.942880185139732,0.0,0.0,1.1348640249891317,0.4460441215557721,1.0967959052702427,0.7366365614287727,0.0,0.4620501823532174,0.0,0.0,0.0,0.32297161446293793,0.2810897343472894,0.0,0.0,0.10858889493601995,0.2797222176939504,0.21858041833329087,0.14953763396137476,2.5759744388112744,0.0,,,0.0,-28.2034363721952,0.0,,,0.0,0.0,0.0,0.011993802816901409,1.1993802816901409,12.629418887329185,0.0,3.074616555590447,5.289329570748552,10.991678033077964,10.991678033077964,10.991678033077964,,,,0.0,0.0,0.32297161446293793,0.8660891705888584,0.0,-0.041460036808621314,0.042578,Consumer Cyclical
1986-03-31,F,1986,Q1,USD,1.0,1.0,1.0,1.0,0.0,0.04925905134222968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37897491082779283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848167330677291,0.8481673306772908,13.246259466186933,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.042578,Consumer Cyclical
1986-06-30,F,1986,Q2,USD,1.0,1.0,1.0,1.0,0.0,0.06232625343158503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32722612766363246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009897633136094675,0.9897633136094675,15.493872803493359,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.050181,Consumer Cyclical
1986-09-30,F,1986,Q3,USD,1.0,1.0,1.0,1.0,0.0,0.04826045190661154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33433641680310183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103041067761807,1.0304106776180701,14.566166756725313,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.05018100000000001,Consumer Cyclical
1986-12-31,F,1986,Q4,USD,1.0,-2.6070506198347108,-2.6070506198347108,-2.6070506198347108,0.0,0.04827700708382526,0.0,0.0,4.662652675038706,0.0,0.0,1.2319346701311293,0.42871378483114964,1.1812666393610485,0.8105544747081712,0.0,0.5473773807085808,0.0,0.0,0.0,0.3431396351431744,0.31353818676271644,0.0,0.0,0.09071520839374687,0.23157575961506108,0.18803208637968155,0.1257369120883,2.5527776843097008,0.0,,,0.0,-32.51296012269939,0.0,,,0.0,0.0,0.0,0.011470986460348161,1.1470986460348163,16.48921955370183,0.0,3.4890946850553033,8.672394220088494,15.0667526292695,15.0667526292695,15.0667526292695,,,,0.0,0.0,0.3431396351431744,0.674873246625784,0.0,0.0003093761947217875,0.059305,Consumer Cyclical
1987-03-31,F,1987,Q1,USD,1.0,1.0,1.0,1.0,0.0,0.0822153384851124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4148187153991159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00765225806451613,0.765225806451613,18.68286003572277,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.059305000000000004,Consumer Cyclical
1987-06-30,F,1987,Q2,USD,1.0,1.0,1.0,1.0,0.0,0.07684613845846092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5011726926718677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00751967032967033,0.751967032967033,18.157413867634713,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.068429,Consumer Cyclical
1987-09-30,F,1987,Q3,USD,1.0,1.0,1.0,1.0,0.0,0.04612115329118241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234009462169111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007594783573806882,0.7594783573806881,14.452977741976332,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.068429,Consumer Cyclical
1987-12-31,F,1987,Q4,USD,1.0,-2.488780727053668,-2.488780727053668,-2.488780727053668,0.0,0.04969639458574787,0.0,0.0,4.2616094147582695,0.0,0.0,1.3366515837104072,0.41725298460484433,1.2353737902817898,0.880112850832331,0.0,0.5674575966369553,0.0,0.0,0.0,0.3804084899625257,0.3750302583087659,0.0,0.0,0.08084847972559653,0.1965424194411849,0.16425863074121108,0.08653665668869723,2.4309970961514544,0.0,,,0.0,-24.796462527221543,0.0,,,0.0,0.0,0.0,0.013165656565656566,1.3165656565656565,18.47850899085179,0.0,3.580464165932749,9.946609443521425,18.217259033000758,18.217259033000758,18.217259033000758,,,,0.0,0.0,0.3804084899625257,0.5166614958055915,0.0,-0.012260654702544537,0.091238,Consumer Cyclical
