date,symbol,fiscalYear,period,reportedCurrency,marketCap,enterpriseValue,evToSales,evToOperatingCashFlow,evToFreeCashFlow,evToEBITDA,netDebtToEBITDA,currentRatio,incomeQuality,grahamNumber,grahamNetNet,taxBurden,interestBurden,workingCapital,investedCapital,returnOnAssets,operatingReturnOnAssets,returnOnTangibleAssets,returnOnEquity,returnOnInvestedCapital,returnOnCapitalEmployed,earningsYield,freeCashFlowYield,capexToOperatingCashFlow,capexToDepreciation,capexToRevenue,salesGeneralAndAdministrativeToRevenue,researchAndDevelopementToRevenue,stockBasedCompensationToRevenue,intangiblesToTotalAssets,averageReceivables,averagePayables,averageInventory,daysOfSalesOutstanding,daysOfPayablesOutstanding,daysOfInventoryOutstanding,operatingCycle,cashConversionCycle,freeCashFlowToEquity,freeCashFlowToFirm,tangibleAssetValue,netCurrentAssetValue,sector
1992-12-31,ES,1992,Q4,USD,3359727717.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02881185862479224,,0.0,0.0,,0.0,0,,0.0,,,,,0.0,0.0,,,,,,,Utilities
1993-03-31,ES,1993,Q1,USD,3687175865.8799996,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.031487513539658896,,0.0,0.0,,0.0,0,,0.0,,,,,0.0,0.0,,,,,,,Utilities
1993-06-30,ES,1993,Q2,USD,3494400000.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333334,,0.0,0.0,,0.0,0,,0.0,,,,,0.0,0.0,,,,,,,Utilities
1993-09-30,ES,1993,Q3,USD,3543475667.12,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.014025777137731621,,0.0,0.0,,0.0,0,,0.0,,,,,0.0,0.0,,,,,,,Utilities
1993-12-31,ES,1993,Q4,USD,2937004942.5,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.022437824004444964,,0.0,0.0,,0.0,0,,0.0,,,,,0.0,0.0,,,,,,,Utilities
1994-03-31,ES,1994,Q1,USD,2943009101.65,7674309101.65,7.942774893034568,29.448615125287795,38.52564810065261,22.89471689036396,14.114856801909308,0.6854650660678815,2.446948356807512,21.122815769115565,-58.82952533273896,0.5439223697650664,0.7813248204309656,-364200000.0,6286400000.0,0.010001784355894478,0.0,0.010001784355894478,0.036874177688525724,0.013498677520165345,0.02640618743545974,0.036187451795609706,0.06768582533037984,0.2356101304681504,0.0,0.06354791968536534,0.0,0,0.0,0.0,,,,37.37114469054026,87.32712765957447,77.99202127659575,115.36316596713601,28.03603830756154,-4532100000.0,,2888200000.0,-6966200000.0,Utilities
1994-06-30,ES,1994,Q2,USD,2712091846.5,7430391846.5,8.694584421366722,53.264457681003584,96.24859904792746,28.14542366098485,17.872348484848484,0.6755305326981377,1.9401947148817802,17.367095386507515,-58.43530666357173,0.5509578544061303,0.7092391304347826,-374600000.0,6258000000.0,0.0067973188878489655,0.017337391287960878,0.0067973188878489655,0.024802511297388665,0.010055072376858785,0.01952627557517616,0.026510901573185346,0.028465112676632945,0.44659498207885306,0.0,0.07289960215305406,0.0,0,0.0,0.0,375050000.0,212150000.0,197850000.0,36.74350573367657,101.45993413830955,98.89132821075741,135.63483394443398,34.17489980612443,-4641100000.0,129476245.21072799,2898900000.0,-6898900000.0,Utilities
1994-09-30,ES,1994,Q3,USD,2754230776.0,2732530776.0,2.958244858720364,9.97274005839416,12.36439265158371,9.676100481586403,-0.0768413597733711,0.0,3.6052631578947367,0.0,-80.8382332882624,0.523776705720193,0.6863765373699149,769500000.0,7360300000.0,0.007228113557468258,0.020045324812015815,0.007228113557468258,0.0,0.010530828435897931,0.02010556850064197,0.027593911397060068,0.08024018972039836,0.19343065693430658,0.0,0.05737793655948901,0.0,0,0.0,0.0,355700000.0,102700000.0,200700000.0,35.31990906138356,0.0,82.04802899864069,117.36793806002424,117.36793806002424,242700000.0,-1015373604.4107512,0.0,-9745000000.0,Utilities
1994-12-31,ES,1994,Q4,USD,2695761586.77,7207161586.77,8.024005329291917,29.20243754769044,53.2680087713969,26.22693444967249,16.41703056768559,0.7528003089996137,3.2688741721854306,17.867519314032098,-58.317703620951946,0.5443403028118241,0.7076530612244898,-256000000.0,6347400000.0,0.0071328023883078726,0.018578727357176035,0.0071328023883078726,0.025864136206364977,0.010682636883954374,0.020525064664425666,0.02800692775300741,0.05018989834413116,0.45178282009724474,0.0,0.12413716321531953,0.0,0,0.0,0.0,359900000.0,140450000.0,195650000.0,35.80160320641283,123.98724865129967,83.9087788131437,119.71038201955653,-4.2768666317431325,-4376100000.0,1099490699.3511176,2919100000.0,-6886200000.0,Utilities
1995-03-31,ES,1995,Q1,USD,2657789860.0,7090189860.0,7.5052290250873295,27.082466997708174,34.45184577259475,21.452919394856277,13.411195158850227,0.8193983513542448,2.6075697211155378,20.19072198109758,-57.78889908173553,0.6051838456901748,0.700295483326298,-168700000.0,6370800000.0,0.009522003034901366,0.022424262503017194,0.009522003034901366,0.03556500177116543,0.014369711944753727,0.02465166130760986,0.037775748004396405,0.07743275835960936,0.21390374331550802,0.0,0.059278077696623264,0.0,0,0.0,0.0,358950000.0,249850000.0,193000000.0,34.35376309939664,82.87878787878788,74.20454545454545,108.55830855394208,25.679520675154208,-4226600000.0,93668053.04400241,2923100000.0,-6855500000.0,Utilities
